agent_action;agent_location;agentnr_victims;human_action;human_location;humannr_victims;world_nr;tick_nr
;(11, 24);0;;(13, 22);3;1;1333
;(11, 24);0;;(13, 22);3;1;1334
;(11, 24);0;;(13, 22);3;1;1335
;(11, 24);0;;(13, 22);3;1;1336
;(11, 24);0;;(13, 22);3;1;1337
;(11, 24);0;;(13, 22);3;1;1338
;(11, 24);0;;(13, 22);3;1;1339
;(11, 24);0;;(13, 22);3;1;1340
;(11, 24);0;;(13, 22);3;1;1341
;(11, 24);0;;(13, 22);3;1;1342
;(11, 24);0;;(13, 22);3;1;1343
;(11, 24);0;;(13, 22);3;1;1344
;(11, 24);0;;(13, 22);3;1;1345
;(11, 24);0;;(13, 22);3;1;1346
;(11, 24);0;;(13, 22);3;1;1347
;(11, 24);0;;(13, 22);3;1;1348
RemoveObject;(11, 24);0;;(13, 22);3;1;1349
RemoveObject;(11, 24);0;;(13, 22);3;1;1350
RemoveObject;(11, 24);0;;(13, 22);3;1;1351
RemoveObject;(11, 24);0;;(13, 22);3;1;1352
RemoveObject;(11, 24);0;;(13, 22);3;1;1353
RemoveObject;(11, 24);0;;(13, 22);3;1;1354
RemoveObject;(11, 24);0;;(13, 22);3;1;1355
RemoveObject;(11, 24);0;MoveNorth;(13, 22);3;1;1356
RemoveObject;(11, 24);0;MoveNorth;(13, 21);3;1;1357
RemoveObject;(11, 24);0;;(13, 21);3;1;1358
RemoveObject;(11, 24);0;MoveNorth;(13, 21);3;1;1359
RemoveObject;(11, 24);0;MoveNorth;(13, 20);3;1;1360
RemoveObject;(11, 24);0;;(13, 20);3;1;1361
RemoveObject;(11, 24);0;MoveNorth;(13, 20);3;1;1362
RemoveObject;(11, 24);0;MoveNorth;(13, 19);3;1;1363
RemoveObject;(11, 24);0;;(13, 19);3;1;1364
RemoveObject;(11, 24);0;;(13, 19);3;1;1365
RemoveObject;(11, 24);0;;(13, 19);3;1;1366
RemoveObject;(11, 24);0;;(13, 19);3;1;1367
RemoveObject;(11, 24);0;MoveWest;(13, 19);3;1;1368
RemoveObject;(11, 24);0;MoveWest;(12, 19);3;1;1369
RemoveObject;(11, 24);0;;(12, 19);3;1;1370
RemoveObject;(11, 24);0;MoveWest;(12, 19);3;1;1371
RemoveObject;(11, 24);0;MoveWest;(11, 19);3;1;1372
RemoveObject;(11, 24);0;;(11, 19);3;1;1373
RemoveObject;(11, 24);0;MoveWest;(11, 19);3;1;1374
RemoveObject;(11, 24);0;MoveWest;(10, 19);3;1;1375
RemoveObject;(11, 24);0;;(10, 19);3;1;1376
RemoveObject;(11, 24);0;MoveWest;(10, 19);3;1;1377
RemoveObject;(11, 24);0;MoveWest;(9, 19);3;1;1378
RemoveObject;(11, 24);0;;(9, 19);3;1;1379
RemoveObject;(11, 24);0;;(9, 19);3;1;1380
RemoveObject;(11, 24);0;;(9, 19);3;1;1381
RemoveObject;(11, 24);0;;(9, 19);3;1;1382
RemoveObject;(11, 24);0;;(9, 19);3;1;1383
RemoveObject;(11, 24);0;;(9, 19);3;1;1384
RemoveObject;(11, 24);0;;(9, 19);3;1;1385
RemoveObject;(11, 24);0;;(9, 19);3;1;1386
RemoveObject;(11, 24);0;;(9, 19);3;1;1387
RemoveObject;(11, 24);0;;(9, 19);3;1;1388
RemoveObject;(11, 24);0;;(9, 19);3;1;1389
RemoveObject;(11, 24);0;MoveWest;(9, 19);3;1;1390
RemoveObject;(11, 24);0;MoveWest;(8, 19);3;1;1391
RemoveObject;(11, 24);0;;(8, 19);3;1;1392
RemoveObject;(11, 24);0;MoveWest;(8, 19);3;1;1393
RemoveObject;(11, 24);0;MoveWest;(7, 19);3;1;1394
RemoveObject;(11, 24);0;;(7, 19);3;1;1395
RemoveObject;(11, 24);0;MoveWest;(7, 19);3;1;1396
RemoveObject;(11, 24);0;MoveWest;(6, 19);3;1;1397
RemoveObject;(11, 24);0;;(6, 19);3;1;1398
RemoveObject;(11, 24);0;MoveWest;(6, 19);3;1;1399
;(11, 24);0;MoveWest;(5, 19);3;1;1400
MoveSouth;(11, 25);0;;(5, 19);3;1;1401
MoveSouth;(11, 26);0;;(5, 19);3;1;1402
;(11, 26);0;;(5, 19);3;1;1403
MoveSouth;(11, 27);0;MoveSouth;(5, 19);3;1;1404
;(11, 27);0;MoveSouth;(5, 20);3;1;1405
MoveNorthEast;(12, 26);0;;(5, 20);3;1;1406
;(12, 26);0;MoveSouth;(5, 20);3;1;1407
MoveSouth;(12, 27);0;MoveSouth;(5, 21);3;1;1408
;(12, 27);0;;(5, 21);3;1;1409
;(12, 27);0;MoveSouth;(5, 21);3;1;1410
MoveNorth;(12, 27);0;MoveSouth;(5, 22);3;1;1411
MoveNorth;(12, 27);0;;(5, 22);3;1;1412
MoveNorth;(12, 27);0;;(5, 22);3;1;1413
MoveNorth;(12, 27);0;;(5, 22);3;1;1414
MoveNorth;(12, 27);0;;(5, 22);3;1;1415
MoveNorth;(12, 27);0;;(5, 22);3;1;1416
MoveNorth;(12, 27);0;;(5, 22);3;1;1417
MoveNorth;(12, 26);0;;(5, 22);3;1;1418
;(12, 26);0;;(5, 22);3;1;1419
;(12, 26);0;;(5, 22);3;1;1420
;(12, 26);0;;(5, 22);3;1;1421
;(12, 26);0;;(5, 22);3;1;1422
;(12, 26);0;;(5, 22);3;1;1423
;(12, 26);0;RemoveObject;(5, 22);3;1;1424
;(12, 26);0;RemoveObject;(5, 22);3;1;1425
;(12, 26);0;RemoveObject;(5, 22);3;1;1426
;(12, 26);0;RemoveObject;(5, 22);3;1;1427
;(12, 26);0;RemoveObject;(5, 22);3;1;1428
;(12, 26);0;RemoveObject;(5, 22);3;1;1429
;(12, 26);0;RemoveObject;(5, 22);3;1;1430
;(12, 26);0;RemoveObject;(5, 22);3;1;1431
;(12, 26);0;RemoveObject;(5, 22);3;1;1432
;(12, 26);0;RemoveObject;(5, 22);3;1;1433
;(12, 26);0;RemoveObject;(5, 22);3;1;1434
;(12, 26);0;RemoveObject;(5, 22);3;1;1435
;(12, 26);0;RemoveObject;(5, 22);3;1;1436
;(12, 26);0;RemoveObject;(5, 22);3;1;1437
;(12, 26);0;RemoveObject;(5, 22);3;1;1438
;(12, 26);0;RemoveObject;(5, 22);3;1;1439
;(12, 26);0;RemoveObject;(5, 22);3;1;1440
;(12, 26);0;RemoveObject;(5, 22);3;1;1441
;(12, 26);0;RemoveObject;(5, 22);3;1;1442
;(12, 26);0;RemoveObject;(5, 22);3;1;1443
;(12, 26);0;RemoveObject;(5, 22);3;1;1444
;(12, 26);0;RemoveObject;(5, 22);3;1;1445
;(12, 26);0;RemoveObject;(5, 22);3;1;1446
;(12, 26);0;RemoveObject;(5, 22);3;1;1447
;(12, 26);0;RemoveObject;(5, 22);3;1;1448
;(12, 26);0;RemoveObject;(5, 22);3;1;1449
;(12, 26);0;RemoveObject;(5, 22);3;1;1450
;(12, 26);0;RemoveObject;(5, 22);3;1;1451
;(12, 26);0;RemoveObject;(5, 22);3;1;1452
;(12, 26);0;RemoveObject;(5, 22);3;1;1453
;(12, 26);0;RemoveObject;(5, 22);3;1;1454
;(12, 26);0;RemoveObject;(5, 22);3;1;1455
;(12, 26);0;RemoveObject;(5, 22);3;1;1456
;(12, 26);0;RemoveObject;(5, 22);3;1;1457
;(12, 26);0;RemoveObject;(5, 22);3;1;1458
;(12, 26);0;RemoveObject;(5, 22);3;1;1459
;(12, 26);0;RemoveObject;(5, 22);3;1;1460
;(12, 26);0;RemoveObject;(5, 22);3;1;1461
;(12, 26);0;RemoveObject;(5, 22);3;1;1462
;(12, 26);0;RemoveObject;(5, 22);3;1;1463
;(12, 26);0;RemoveObject;(5, 22);3;1;1464
;(12, 26);0;RemoveObject;(5, 22);3;1;1465
;(12, 26);0;RemoveObject;(5, 22);3;1;1466
;(12, 26);0;RemoveObject;(5, 22);3;1;1467
;(12, 26);0;RemoveObject;(5, 22);3;1;1468
;(12, 26);0;RemoveObject;(5, 22);3;1;1469
;(12, 26);0;RemoveObject;(5, 22);3;1;1470
;(12, 26);0;RemoveObject;(5, 22);3;1;1471
;(12, 26);0;RemoveObject;(5, 22);3;1;1472
;(12, 26);0;RemoveObject;(5, 22);3;1;1473
;(12, 26);0;RemoveObject;(5, 22);3;1;1474
;(12, 26);0;RemoveObject;(5, 22);3;1;1475
;(12, 26);0;RemoveObject;(5, 22);3;1;1476
;(12, 26);0;RemoveObject;(5, 22);3;1;1477
;(12, 26);0;RemoveObject;(5, 22);3;1;1478
;(12, 26);0;RemoveObject;(5, 22);3;1;1479
;(12, 26);0;RemoveObject;(5, 22);3;1;1480
;(12, 26);0;RemoveObject;(5, 22);3;1;1481
;(12, 26);0;RemoveObject;(5, 22);3;1;1482
;(12, 26);0;RemoveObject;(5, 22);3;1;1483
;(12, 26);0;RemoveObject;(5, 22);3;1;1484
;(12, 26);0;RemoveObject;(5, 22);3;1;1485
;(12, 26);0;RemoveObject;(5, 22);3;1;1486
;(12, 26);0;RemoveObject;(5, 22);3;1;1487
;(12, 26);0;RemoveObject;(5, 22);3;1;1488
;(12, 26);0;RemoveObject;(5, 22);3;1;1489
;(12, 26);0;RemoveObject;(5, 22);3;1;1490
;(12, 26);0;RemoveObject;(5, 22);3;1;1491
;(12, 26);0;RemoveObject;(5, 22);3;1;1492
;(12, 26);0;RemoveObject;(5, 22);3;1;1493
;(12, 26);0;RemoveObject;(5, 22);3;1;1494
;(12, 26);0;RemoveObject;(5, 22);3;1;1495
;(12, 26);0;RemoveObject;(5, 22);3;1;1496
;(12, 26);0;RemoveObject;(5, 22);3;1;1497
;(12, 26);0;RemoveObject;(5, 22);3;1;1498
;(12, 26);0;RemoveObject;(5, 22);3;1;1499
;(12, 26);0;RemoveObject;(5, 22);3;1;1500
;(12, 26);0;RemoveObject;(5, 22);3;1;1501
;(12, 26);0;RemoveObject;(5, 22);3;1;1502
;(12, 26);0;RemoveObject;(5, 22);3;1;1503
;(12, 26);0;RemoveObject;(5, 22);3;1;1504
;(12, 26);0;RemoveObject;(5, 22);3;1;1505
;(12, 26);0;RemoveObject;(5, 22);3;1;1506
;(12, 26);0;RemoveObject;(5, 22);3;1;1507
;(12, 26);0;RemoveObject;(5, 22);3;1;1508
;(12, 26);0;RemoveObject;(5, 22);3;1;1509
;(12, 26);0;RemoveObject;(5, 22);3;1;1510
;(12, 26);0;RemoveObject;(5, 22);3;1;1511
;(12, 26);0;RemoveObject;(5, 22);3;1;1512
;(12, 26);0;RemoveObject;(5, 22);3;1;1513
;(12, 26);0;RemoveObject;(5, 22);3;1;1514
;(12, 26);0;RemoveObject;(5, 22);3;1;1515
;(12, 26);0;RemoveObject;(5, 22);3;1;1516
;(12, 26);0;RemoveObject;(5, 22);3;1;1517
;(12, 26);0;RemoveObject;(5, 22);3;1;1518
;(12, 26);0;RemoveObject;(5, 22);3;1;1519
;(12, 26);0;RemoveObject;(5, 22);3;1;1520
;(12, 26);0;RemoveObject;(5, 22);3;1;1521
;(12, 26);0;RemoveObject;(5, 22);3;1;1522
;(12, 26);0;RemoveObject;(5, 22);3;1;1523
;(12, 26);0;RemoveObject;(5, 22);3;1;1524
;(12, 26);0;RemoveObject;(5, 22);3;1;1525
;(12, 26);0;RemoveObject;(5, 22);3;1;1526
;(12, 26);0;RemoveObject;(5, 22);3;1;1527
;(12, 26);0;RemoveObject;(5, 22);3;1;1528
;(12, 26);0;RemoveObject;(5, 22);3;1;1529
;(12, 26);0;RemoveObject;(5, 22);3;1;1530
;(12, 26);0;RemoveObject;(5, 22);3;1;1531
;(12, 26);0;RemoveObject;(5, 22);3;1;1532
;(12, 26);0;RemoveObject;(5, 22);3;1;1533
;(12, 26);0;RemoveObject;(5, 22);3;1;1534
;(12, 26);0;RemoveObject;(5, 22);3;1;1535
;(12, 26);0;RemoveObject;(5, 22);3;1;1536
;(12, 26);0;RemoveObject;(5, 22);3;1;1537
;(12, 26);0;RemoveObject;(5, 22);3;1;1538
;(12, 26);0;RemoveObject;(5, 22);3;1;1539
;(12, 26);0;RemoveObject;(5, 22);3;1;1540
;(12, 26);0;RemoveObject;(5, 22);3;1;1541
;(12, 26);0;RemoveObject;(5, 22);3;1;1542
;(12, 26);0;RemoveObject;(5, 22);3;1;1543
;(12, 26);0;RemoveObject;(5, 22);3;1;1544
;(12, 26);0;RemoveObject;(5, 22);3;1;1545
;(12, 26);0;RemoveObject;(5, 22);3;1;1546
;(12, 26);0;RemoveObject;(5, 22);3;1;1547
;(12, 26);0;RemoveObject;(5, 22);3;1;1548
;(12, 26);0;RemoveObject;(5, 22);3;1;1549
;(12, 26);0;RemoveObject;(5, 22);3;1;1550
;(12, 26);0;RemoveObject;(5, 22);3;1;1551
;(12, 26);0;RemoveObject;(5, 22);3;1;1552
;(12, 26);0;RemoveObject;(5, 22);3;1;1553
;(12, 26);0;RemoveObject;(5, 22);3;1;1554
;(12, 26);0;RemoveObject;(5, 22);3;1;1555
;(12, 26);0;RemoveObject;(5, 22);3;1;1556
;(12, 26);0;RemoveObject;(5, 22);3;1;1557
;(12, 26);0;RemoveObject;(5, 22);3;1;1558
;(12, 26);0;RemoveObject;(5, 22);3;1;1559
;(12, 26);0;RemoveObject;(5, 22);3;1;1560
;(12, 26);0;RemoveObject;(5, 22);3;1;1561
;(12, 26);0;RemoveObject;(5, 22);3;1;1562
;(12, 26);0;RemoveObject;(5, 22);3;1;1563
;(12, 26);0;RemoveObject;(5, 22);3;1;1564
;(12, 26);0;RemoveObject;(5, 22);3;1;1565
;(12, 26);0;RemoveObject;(5, 22);3;1;1566
;(12, 26);0;RemoveObject;(5, 22);3;1;1567
;(12, 26);0;RemoveObject;(5, 22);3;1;1568
;(12, 26);0;RemoveObject;(5, 22);3;1;1569
;(12, 26);0;RemoveObject;(5, 22);3;1;1570
;(12, 26);0;RemoveObject;(5, 22);3;1;1571
;(12, 26);0;RemoveObject;(5, 22);3;1;1572
;(12, 26);0;RemoveObject;(5, 22);3;1;1573
;(12, 26);0;RemoveObject;(5, 22);3;1;1574
;(12, 26);0;RemoveObject;(5, 22);3;1;1575
;(12, 26);0;RemoveObject;(5, 22);3;1;1576
;(12, 26);0;RemoveObject;(5, 22);3;1;1577
;(12, 26);0;RemoveObject;(5, 22);3;1;1578
;(12, 26);0;RemoveObject;(5, 22);3;1;1579
;(12, 26);0;RemoveObject;(5, 22);3;1;1580
;(12, 26);0;RemoveObject;(5, 22);3;1;1581
;(12, 26);0;RemoveObject;(5, 22);3;1;1582
;(12, 26);0;RemoveObject;(5, 22);3;1;1583
;(12, 26);0;RemoveObject;(5, 22);3;1;1584
;(12, 26);0;RemoveObject;(5, 22);3;1;1585
;(12, 26);0;RemoveObject;(5, 22);3;1;1586
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1587
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1588
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1589
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1590
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1591
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1592
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1593
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1594
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1595
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1596
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1597
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1598
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1599
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1600
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1601
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1602
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1603
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1604
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1605
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1606
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1607
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1608
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1609
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1610
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1611
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1612
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1613
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1614
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1615
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1616
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1617
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1618
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1619
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1620
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1621
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1622
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1623
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1624
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1625
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1626
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1627
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1628
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1629
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1630
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1631
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1632
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1633
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1634
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1635
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1636
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1637
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1638
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1639
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1640
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1641
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1642
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1643
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1644
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1645
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1646
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1647
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1648
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1649
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1650
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1651
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1652
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1653
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1654
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1655
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1656
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1657
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1658
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1659
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1660
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1661
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1662
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1663
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1664
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1665
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1666
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1667
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1668
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1669
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1670
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1671
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1672
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1673
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1674
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1675
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1676
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1677
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1678
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1679
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1680
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1681
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1682
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1683
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1684
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1685
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1686
GrabObject;(12, 26);0;RemoveObject;(5, 22);3;1;1687
MoveNorthWest;(12, 26);0;RemoveObject;(5, 22);3;1;1688
MoveNorthWest;(12, 26);0;RemoveObject;(5, 22);3;1;1689
MoveNorthWest;(12, 26);0;RemoveObject;(5, 22);3;1;1690
MoveNorthWest;(12, 26);0;RemoveObject;(5, 22);3;1;1691
MoveNorthWest;(12, 26);0;RemoveObject;(5, 22);3;1;1692
MoveNorthWest;(12, 26);0;RemoveObject;(5, 22);3;1;1693
MoveNorthWest;(12, 26);0;RemoveObject;(5, 22);3;1;1694
MoveNorthWest;(11, 25);0;RemoveObject;(5, 22);3;1;1695
MoveNorthEast;(11, 25);0;RemoveObject;(5, 22);3;1;1696
MoveNorthEast;(11, 25);0;RemoveObject;(5, 22);3;1;1697
MoveNorthEast;(11, 25);0;RemoveObject;(5, 22);3;1;1698
MoveNorthEast;(11, 25);0;RemoveObject;(5, 22);3;1;1699
MoveNorthEast;(11, 25);0;RemoveObject;(5, 22);3;1;1700
MoveNorthEast;(11, 25);0;RemoveObject;(5, 22);3;1;1701
MoveNorthEast;(11, 25);0;RemoveObject;(5, 22);3;1;1702
MoveNorthEast;(12, 24);0;RemoveObject;(5, 22);3;1;1703
MoveEast;(12, 24);0;RemoveObject;(5, 22);3;1;1704
MoveEast;(12, 24);0;RemoveObject;(5, 22);3;1;1705
MoveEast;(12, 24);0;RemoveObject;(5, 22);3;1;1706
MoveEast;(12, 24);0;RemoveObject;(5, 22);3;1;1707
MoveEast;(12, 24);0;RemoveObject;(5, 22);3;1;1708
MoveEast;(12, 24);0;RemoveObject;(5, 22);3;1;1709
MoveEast;(12, 24);0;RemoveObject;(5, 22);3;1;1710
MoveEast;(13, 24);0;RemoveObject;(5, 22);3;1;1711
MoveEast;(13, 24);0;RemoveObject;(5, 22);3;1;1712
MoveEast;(13, 24);0;RemoveObject;(5, 22);3;1;1713
MoveEast;(13, 24);0;RemoveObject;(5, 22);3;1;1714
MoveEast;(13, 24);0;RemoveObject;(5, 22);3;1;1715
MoveEast;(13, 24);0;RemoveObject;(5, 22);3;1;1716
MoveEast;(13, 24);0;RemoveObject;(5, 22);3;1;1717
MoveEast;(13, 24);0;RemoveObject;(5, 22);3;1;1718
MoveEast;(14, 24);0;RemoveObject;(5, 22);3;1;1719
MoveEast;(14, 24);0;RemoveObject;(5, 22);3;1;1720
MoveEast;(14, 24);0;RemoveObject;(5, 22);3;1;1721
MoveEast;(14, 24);0;RemoveObject;(5, 22);3;1;1722
MoveEast;(14, 24);0;RemoveObject;(5, 22);3;1;1723
MoveEast;(14, 24);0;RemoveObject;(5, 22);3;1;1724
MoveEast;(14, 24);0;;(5, 22);3;1;1725
MoveEast;(14, 24);0;;(5, 22);3;1;1726
MoveEast;(15, 24);0;;(5, 22);3;1;1727
MoveNorthEast;(15, 24);0;;(5, 22);3;1;1728
MoveNorthEast;(15, 24);0;;(5, 22);3;1;1729
MoveNorthEast;(15, 24);0;;(5, 22);3;1;1730
MoveNorthEast;(15, 24);0;;(5, 22);3;1;1731
MoveNorthEast;(15, 24);0;;(5, 22);3;1;1732
MoveNorthEast;(15, 24);0;;(5, 22);3;1;1733
MoveNorthEast;(15, 24);0;;(5, 22);3;1;1734
MoveNorthEast;(16, 23);0;;(5, 22);3;1;1735
MoveEast;(16, 23);0;;(5, 22);3;1;1736
MoveEast;(16, 23);0;;(5, 22);3;1;1737
MoveEast;(16, 23);0;;(5, 22);3;1;1738
MoveEast;(16, 23);0;;(5, 22);3;1;1739
MoveEast;(16, 23);0;;(5, 22);3;1;1740
MoveEast;(16, 23);0;MoveWest;(5, 22);3;1;1741
MoveEast;(16, 23);0;MoveWest;(4, 22);3;1;1742
MoveEast;(17, 23);0;;(4, 22);3;1;1743
MoveSouthEast;(17, 23);0;MoveWest;(4, 22);3;1;1744
MoveSouthEast;(17, 23);0;MoveWest;(3, 22);3;1;1745
MoveSouthEast;(17, 23);0;;(3, 22);3;1;1746
MoveSouthEast;(17, 23);0;MoveWest;(3, 22);3;1;1747
MoveSouthEast;(17, 23);0;MoveWest;(2, 22);3;1;1748
MoveSouthEast;(17, 23);0;;(2, 22);3;1;1749
MoveSouthEast;(17, 23);0;;(2, 22);3;1;1750
MoveSouthEast;(18, 24);0;;(2, 22);3;1;1751
MoveSouthEast;(18, 24);0;;(2, 22);3;1;1752
MoveSouthEast;(18, 24);0;;(2, 22);3;1;1753
MoveSouthEast;(18, 24);0;;(2, 22);3;1;1754
MoveSouthEast;(18, 24);0;;(2, 22);3;1;1755
MoveSouthEast;(18, 24);0;;(2, 22);3;1;1756
MoveSouthEast;(18, 24);0;;(2, 22);3;1;1757
MoveSouthEast;(18, 24);0;;(2, 22);3;1;1758
MoveSouthEast;(19, 25);0;;(2, 22);3;1;1759
MoveEast;(19, 25);0;;(2, 22);3;1;1760
MoveEast;(19, 25);0;;(2, 22);3;1;1761
MoveEast;(19, 25);0;;(2, 22);3;1;1762
MoveEast;(19, 25);0;;(2, 22);3;1;1763
MoveEast;(19, 25);0;;(2, 22);3;1;1764
MoveEast;(19, 25);0;CarryObject;(2, 22);3;1;1765
MoveEast;(19, 25);0;CarryObject;(2, 22);3;1;1766
MoveEast;(20, 25);0;CarryObject;(2, 22);3;1;1767
MoveEast;(20, 25);0;CarryObject;(2, 22);3;1;1768
MoveEast;(20, 25);0;CarryObject;(2, 22);3;1;1769
MoveEast;(20, 25);0;CarryObject;(2, 22);3;1;1770
MoveEast;(20, 25);0;CarryObject;(2, 22);3;1;1771
MoveEast;(20, 25);0;CarryObject;(2, 22);3;1;1772
MoveEast;(20, 25);0;CarryObject;(2, 22);3;1;1773
MoveEast;(20, 25);0;CarryObject;(2, 22);3;1;1774
MoveEast;(21, 25);0;CarryObject;(2, 22);3;1;1775
MoveSouthEast;(21, 25);0;CarryObject;(2, 22);3;1;1776
MoveSouthEast;(21, 25);0;CarryObject;(2, 22);3;1;1777
MoveSouthEast;(21, 25);0;CarryObject;(2, 22);3;1;1778
MoveSouthEast;(21, 25);0;CarryObject;(2, 22);3;1;1779
MoveSouthEast;(21, 25);0;CarryObject;(2, 22);3;1;1780
MoveSouthEast;(21, 25);0;CarryObject;(2, 22);3;1;1781
MoveSouthEast;(21, 25);0;CarryObject;(2, 22);3;1;1782
